open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA50,EMA200,VWAP,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,KCLe_20_1.0,KCBe_20_1.0,KCUe_20_1.0,OBV,CMF
2025-05-05 09:30:00,178.78,178.89,178.14,178.34,1278.053,2025-05-05 09:44:59.999,228028.44169000,1263,545.97000000,97392.53030000,0,,,176.3605415617851,1.4355909431484974,-0.2902466136416526,1.72583755679015,9.473903143468002e-15,29.9876988583265,175.5439159542985,178.46350000000007,181.38308404570162,3.2719116746018697,0.47884972686744703,176.95052785892858,178.22582452071873,179.50112118250888,15202.521,0.2189092338465814
2025-05-05 09:45:00,178.33,178.56,178.09,178.25,1397.968,2025-05-05 09:59:59.999,249331.12838000,1320,1002.92000000,178895.37368000,0,,,176.3978123991839,1.2710224031820587,-0.36385212288647306,1.6348745260685318,9.473903143468002e-15,9.995899619442161,175.75492478613225,178.54700000000008,181.33907521386791,3.127552088657699,0.44681375370460535,177.0295252056973,178.22812694731695,179.4267286889366,13804.553,0.18565927647983718
2025-05-05 10:00:00,178.26,178.3,177.34,177.89,1824.465,2025-05-05 10:14:59.999,324167.28546000,1661,1124.22300000,199715.77003000,0,,,176.43317902423559,1.0988844028871938,-0.4287920985450704,1.5276765014322642,9.473903143468002e-15,-8.68441121484567e-15,176.2679624301501,178.67350000000005,181.07903756985,2.6926629520885186,0.3371465883925197,177.0200466146785,178.1959243809058,179.3718021471331,11980.088,0.2038231278069084
2025-05-05 10:15:00,177.89,178.03,176.78,176.8,2091.854,2025-05-05 10:29:59.999,371122.62430000,1767,965.05200000,171321.89330000,0,,,176.454193942236,0.8645439821104617,-0.5305060154574419,1.3950499975679036,9.473903143468002e-15,-8.68441121484567e-15,176.32713474962395,178.68700000000007,181.0468652503762,2.641339605428617,0.10018903628092628,176.8800421751853,178.06297920177192,179.24591622835854,9888.234,0.12420670342475201
2025-05-05 10:30:00,176.81,177.77,176.79,176.82,1148.476,2025-05-05 10:44:59.999,203624.30367000,2017,566.65800000,100519.09920000,0,,,176.46411955368453,0.672687025865315,-0.5778903773620709,1.250577403227386,0.18287025874463506,0.06095675291486651,176.42364801311604,178.70800000000006,180.99235198688407,2.556518999579222,0.08675370283556928,176.78099053945337,177.9446002301746,179.1082099208958,11036.710000000001,0.11430538748130015
2025-05-05 10:45:00,176.81,177.06,175.91,176.71,1577.467,2025-05-05 10:59:59.999,278202.21996000,1579,469.35900000,82847.39594000,0,,,176.4660247272616,0.5059308689682211,-0.5957172274073319,1.101648096375553,0.18287025874463506,0.1219135058297417,176.23215897401917,178.65150000000006,181.07084102598094,2.708447481247998,0.09875437585056938,176.6647057261721,177.82701925587224,178.9893327855724,9459.243,0.08055765094374141
2025-05-05 11:00:00,176.73,177.78,176.69,177.7,772.12,2025-05-05 11:14:59.999,136978.90378000,1442,400.73700000,71071.73408000,0,,,176.47492464273583,0.44849022331987953,-0.5225262984445388,0.9710165217644183,9.0090005040878,3.124913673859005,176.24410116297588,178.65600000000003,181.0678988370242,2.7000479547556795,0.3018159001271429,176.65949565701285,177.81492218388442,178.97034871075599,10231.363000000001,0.10231438314306349
2025-05-05 11:15:00,177.69,178.27,177.13,177.39,1054.234,2025-05-05 11:29:59.999,187452.78429000,1651,485.64100000,86344.01306000,0,175.77399999999994,,176.4894858142078,0.3736465240418738,-0.47789599817803563,0.8515425222199094,15.080203099881269,8.090691287571216,176.16324076755802,178.62400000000002,181.08475923244202,2.7552391979151745,0.24926437667462412,176.62049607063068,177.77445340446687,178.92841073830306,9177.129,0.08294231297043372
2025-05-05 11:30:00,177.38,177.44,175.84,175.88,2372.745,2025-05-05 11:44:59.999,418825.67340000,3352,993.25000000,175335.30779000,0,175.77815686274505,,176.48656714457078,0.1902943776099164,-0.5289985156879944,0.7192928932979108,15.080203099881269,13.056468901283425,175.7539220274157,178.49050000000003,181.22707797258434,3.066357002287868,0.02303569893629247,176.39759168295157,177.59402927070812,178.79046685846467,6804.384000000001,0.03386448662133346
2025-05-05 11:45:00,175.87,176.58,175.8,175.98,1282.144,2025-05-05 11:59:59.999,225935.05691000,2033,717.75800000,126458.78194000,0,175.7860722798923,,176.48102932052473,0.052451022113530144,-0.5334734969475046,0.5859245190610347,7.088465643206635,12.416290614323037,175.45804275170678,178.3965,181.33495724829322,3.294299213598045,0.08881484469382363,176.28353533219428,177.44031219730735,178.59708906242042,8086.528000000001,0.03465269396646105
2025-05-05 12:00:00,175.98,176.48,175.0,176.48,1231.396,2025-05-05 12:14:59.999,216343.55629000,2112,719.60900000,126499.79596000,0,175.81328513166122,,176.4739590477164,-0.01625760139060617,-0.4817456963613127,0.46548809497070653,5.806978515751301,9.32521575294638,175.26049623444084,178.3145,181.36850376555918,3.4254127012207904,0.19965655892632278,176.1612938719853,177.34885389280188,178.53641391361847,9317.924,0.027815685325753185
2025-05-05 12:15:00,176.49,177.2,175.87,176.84,820.903,2025-05-05 12:29:59.999,144826.57965000,1391,451.78000000,79730.54311000,0,175.85354845983136,,176.4754956853702,-0.04118592349340133,-0.4053392147712863,0.364153291277885,17.3545217171766,10.083321958711492,175.1058391377327,178.21650000000002,181.32716086226736,3.490878636116563,0.27874476502772777,176.09926588417719,177.30039161729695,178.50151735041672,10138.827000000001,0.017163494586644
2025-05-05 12:30:00,176.83,177.06,176.15,176.63,595.511,2025-05-05 12:44:59.999,105194.39870000,1180,233.73500000,41286.84091000,0,175.88399753983796,,176.47643360175553,-0.07699944168226125,-0.352922186368117,0.27592274468585576,27.630020371236554,16.930506868054795,174.95312074736023,178.06700000000004,181.18087925263984,3.497424287082732,0.26925887559997436,176.06314532377937,177.236544796602,178.40994426942464,9543.316,-0.02665727821608719
2025-05-05 12:45:00,176.62,176.72,175.13,175.7,1136.945,2025-05-05 12:59:59.999,199742.06533000,1372,627.26000000,110142.71788000,0,175.8767819500404,,176.46839990651614,-0.17836901357745205,-0.36343340661064627,0.1850643930331942,23.453547609384728,22.8126965659326,174.72581024963685,177.84250000000003,180.9591897503632,3.5049999301215156,0.15628596818942572,175.87713148341942,177.09020719692563,178.30328291043185,8406.371000000001,-0.04695489758598002
2025-05-05 13:00:00,175.69,176.22,174.81,175.13,747.026,2025-05-05 13:14:59.999,130998.24001000,1501,323.88900000,56789.14205000,0,175.84749638337215,,176.45936106892177,-0.30122700849730677,-0.38903312122440076,0.08780611272709399,11.90600440795943,20.99652412952688,174.47808446277955,177.58,180.68191553722048,3.4935415443411006,0.10508273507095701,175.67169038976044,176.90352079721842,178.1353512046764,7659.345000000001,-0.10458036904246218
2025-05-05 13:15:00,175.14,175.72,174.8,174.86,561.105,2025-05-05 13:29:59.999,98380.76860000,1292,316.11000000,55431.55855000,0,175.8087710350046,,176.4510489035201,-0.41558894744022723,-0.402716048133857,-0.012872899306370256,0.7961129652309443,12.051888327525011,174.27697573186046,177.30050000000003,180.3240242681396,3.410621253904605,0.0964146830708753,175.5067674954975,176.7088997689119,177.91103204232627,7098.240000000002,-0.18713491812965488
2025-05-05 13:30:00,174.84,175.4,173.59,174.22,2839.139,2025-05-05 13:44:59.999,494990.74964000,4289,1096.55400000,191300.16495000,0,175.74646628853384,,176.38840171413582,-0.5515068318264014,-0.43090714601602487,-0.12059968581037649,8.289665250534503e-15,4.234039124396771,174.0233506263322,176.99500000000003,179.96664937366788,3.3578907581206745,0.0330875801516735,175.2118372578311,176.47186169568218,177.73188613353327,4259.1010000000015,-0.2101445882121798
2025-05-05 13:45:00,174.22,175.98,173.67,175.98,2190.291,2025-05-05 13:59:59.999,382375.32887000,3281,1347.65300000,235339.09052000,0,175.75562447329722,,176.3612304777517,-0.5113113642449036,-0.3125693427476217,-0.19874202149728193,24.741726437008783,8.51261313407989,174.20396643697896,176.77750000000003,179.3510335630211,2.911607600538612,0.3450573927887973,175.0649956142281,176.42501772466483,177.78503983510154,6449.392000000002,-0.15109018379681785
2025-05-05 14:00:00,175.99,177.27,174.78,175.91,2030.341,2025-05-05 14:14:59.999,357553.52364000,3194,872.64200000,153547.56724000,0,175.76167841552086,,176.3533921345949,-0.4795763242395026,-0.22466744219377655,-0.25490888204572604,48.761675585065326,24.50113400735802,174.26787193911008,176.61350000000002,178.95912806088995,2.6562273675454438,0.3500401637135279,174.908329365254,176.37596841755388,177.84360746985377,4419.051000000001,-0.15678060511680295
2025-05-05 14:15:00,175.93,176.71,175.52,176.3,1239.674,2025-05-05 14:29:59.999,218553.19089000,2488,585.98800000,103310.60919000,0,175.7827890658926,,176.351162559144,-0.41813632054021355,-0.13058195079558998,-0.28755436974462356,77.57894269428306,50.36078157211904,174.3598618326855,176.49050000000003,178.62113816731454,2.4144508257549444,0.45529508413901104,174.92753609237266,176.3687333301678,177.80993056796294,5658.725000000001,-0.14801938819227659
2025-05-05 14:30:00,176.3,176.44,174.56,175.74,3422.925,2025-05-05 14:44:59.999,600877.43847000,3282,1930.01300000,339063.92450000,0,175.78111106330857,,176.3252035657123,-0.4099068439035989,-0.09788197932718024,-0.31202486457641865,78.57568961243688,68.3054359639284,174.3855217722585,176.3605,178.3354782277415,2.2397058612801644,0.3429096606524192,174.82586598833717,176.30885396538991,177.79184194244266,2235.800000000001,-0.0890860182697515
2025-05-05 14:45:00,175.75,176.5,175.53,176.18,1564.138,2025-05-05 14:59:59.999,275157.95288000,2257,822.06800000,144650.46970000,0,175.79675376670824,,176.3213374328804,-0.3636882300839659,-0.04133069240603782,-0.3223575376779281,87.16796980414057,81.10753403695348,174.48212986389154,176.257,178.03187013610847,2.013957046935397,0.47830827212834104,174.8624501799241,176.2965821591623,177.73071413840051,3799.938000000001,-0.05652869162560869
2025-05-05 15:00:00,176.16,176.53,175.19,175.43,1222.826,2025-05-05 15:14:59.999,215104.67569000,2297,783.37400000,137861.86705000,0,175.78237126605302,,176.31425984514402,-0.3831615300248927,-0.04864319387757171,-0.334518336147321,81.51780544112415,82.42048828590052,174.49293449244843,176.134,177.77506550755155,1.863428421033485,0.28550521086439296,174.78888349612183,176.21405052495638,177.63921755379093,2577.112000000001,-0.09281065613547633
